Full_Date,Year,Month,Date,Day,Holiday_Name,Is_Holiday,Is_Public_Holiday,Is_Bank_Holiday,Is_Mercantile_Holiday,Is_Poya_Day,Is_Weekend
2011-09-05,2011,September,5,Monday,N/A,False,False,False,False,False,False
2011-09-06,2011,September,6,Tuesday,N/A,False,False,False,False,False,False
2011-09-07,2011,September,7,Wednesday,N/A,False,False,False,False,False,False
2011-09-08,2011,September,8,Thursday,N/A,False,False,False,False,False,False
2011-09-09,2011,September,9,Friday,N/A,False,False,False,False,False,False
2011-09-10,2011,September,10,Saturday,N/A,True,False,True,False,False,True
2011-09-11,2011,September,11,Sunday,Binara Full Moon Poya Day,True,True,True,False,True,True
2011-09-12,2011,September,12,Monday,N/A,False,False,False,False,False,False
2011-09-13,2011,September,13,Tuesday,N/A,False,False,False,False,False,False
2011-09-14,2011,September,14,Wednesday,N/A,False,False,False,False,False,False
2011-09-15,2011,September,15,Thursday,N/A,False,False,False,False,False,False
2011-09-16,2011,September,16,Friday,N/A,False,False,False,False,False,False
2011-09-17,2011,September,17,Saturday,N/A,True,False,True,False,False,True
2011-09-18,2011,September,18,Sunday,N/A,True,False,True,False,False,True
2011-09-19,2011,September,19,Monday,N/A,False,False,False,False,False,False
2011-09-20,2011,September,20,Tuesday,N/A,False,False,False,False,False,False
2011-09-21,2011,September,21,Wednesday,N/A,False,False,False,False,False,False
2011-09-22,2011,September,22,Thursday,N/A,False,False,False,False,False,False
2011-09-23,2011,September,23,Friday,N/A,False,False,False,False,False,False
2011-09-24,2011,September,24,Saturday,N/A,True,False,True,False,False,True
2011-09-25,2011,September,25,Sunday,N/A,True,False,True,False,False,True
2011-09-26,2011,September,26,Monday,N/A,False,False,False,False,False,False
2011-09-27,2011,September,27,Tuesday,N/A,False,False,False,False,False,False
2011-09-28,2011,September,28,Wednesday,N/A,False,False,False,False,False,False
2011-09-29,2011,September,29,Thursday,N/A,False,False,False,False,False,False
2011-09-30,2011,September,30,Friday,N/A,False,False,False,False,False,False
2011-10-01,2011,October,1,Saturday,N/A,True,False,True,False,False,True
2011-10-02,2011,October,2,Sunday,N/A,True,False,True,False,False,True
2011-10-03,2011,October,3,Monday,N/A,False,False,False,False,False,False
2011-10-04,2011,October,4,Tuesday,N/A,False,False,False,False,False,False
2011-10-05,2011,October,5,Wednesday,N/A,False,False,False,False,False,False
2011-10-06,2011,October,6,Thursday,N/A,False,False,False,False,False,False
2011-10-07,2011,October,7,Friday,N/A,False,False,False,False,False,False
2011-10-08,2011,October,8,Saturday,N/A,True,False,True,False,False,True
2011-10-09,2011,October,9,Sunday,N/A,True,False,True,False,False,True
2011-10-10,2011,October,10,Monday,N/A,False,False,False,False,False,False
2011-10-11,2011,October,11,Tuesday,Vap Full Moon Poya Day,True,True,True,False,True,False
2011-10-12,2011,October,12,Wednesday,N/A,False,False,False,False,False,False
2011-10-13,2011,October,13,Thursday,N/A,False,False,False,False,False,False
2011-10-14,2011,October,14,Friday,N/A,False,False,False,False,False,False
2011-10-15,2011,October,15,Saturday,N/A,True,False,True,False,False,True
2011-10-16,2011,October,16,Sunday,N/A,True,False,True,False,False,True
2011-10-17,2011,October,17,Monday,N/A,False,False,False,False,False,False
2011-10-18,2011,October,18,Tuesday,N/A,False,False,False,False,False,False
2011-10-19,2011,October,19,Wednesday,N/A,False,False,False,False,False,False
2011-10-20,2011,October,20,Thursday,N/A,False,False,False,False,False,False
2011-10-21,2011,October,21,Friday,N/A,False,False,False,False,False,False
2011-10-22,2011,October,22,Saturday,N/A,True,False,True,False,False,True
2011-10-23,2011,October,23,Sunday,N/A,True,False,True,False,False,True
2011-10-24,2011,October,24,Monday,N/A,False,False,False,False,False,False
2011-10-25,2011,October,25,Tuesday,N/A,False,False,False,False,False,False
2011-10-26,2011,October,26,Wednesday,Deepavali Festival Day,True,True,True,False,False,False
2011-10-27,2011,October,27,Thursday,N/A,False,False,False,False,False,False
2011-10-28,2011,October,28,Friday,N/A,False,False,False,False,False,False
2011-10-29,2011,October,29,Saturday,N/A,True,False,True,False,False,True
2011-10-30,2011,October,30,Sunday,N/A,True,False,True,False,False,True
2011-10-31,2011,October,31,Monday,N/A,False,False,False,False,False,False
2011-11-01,2011,November,1,Tuesday,N/A,False,False,False,False,False,False
2011-11-02,2011,November,2,Wednesday,N/A,False,False,False,False,False,False
2011-11-03,2011,November,3,Thursday,N/A,False,False,False,False,False,False
2011-11-04,2011,November,4,Friday,N/A,False,False,False,False,False,False
2011-11-05,2011,November,5,Saturday,N/A,True,False,True,False,False,True
2011-11-06,2011,November,6,Sunday,Id-Ul-Alha (Hadji Festival Day),True,True,True,False,False,True
2011-11-07,2011,November,7,Monday,N/A,False,False,False,False,False,False
2011-11-08,2011,November,8,Tuesday,N/A,False,False,False,False,False,False
2011-11-09,2011,November,9,Wednesday,N/A,False,False,False,False,False,False
2011-11-10,2011,November,10,Thursday,Il Full Moon Poya Day,True,True,True,False,True,False
2011-11-11,2011,November,11,Friday,N/A,False,False,False,False,False,False
2011-11-12,2011,November,12,Saturday,N/A,True,False,True,False,False,True
2011-11-13,2011,November,13,Sunday,N/A,True,False,True,False,False,True
2011-11-14,2011,November,14,Monday,N/A,False,False,False,False,False,False
2011-11-15,2011,November,15,Tuesday,N/A,False,False,False,False,False,False
2011-11-16,2011,November,16,Wednesday,N/A,False,False,False,False,False,False
2011-11-17,2011,November,17,Thursday,N/A,False,False,False,False,False,False
2011-11-18,2011,November,18,Friday,N/A,False,False,False,False,False,False
2011-11-19,2011,November,19,Saturday,N/A,True,False,True,False,False,True
2011-11-20,2011,November,20,Sunday,N/A,True,False,True,False,False,True
2011-11-21,2011,November,21,Monday,N/A,False,False,False,False,False,False
2011-11-22,2011,November,22,Tuesday,N/A,False,False,False,False,False,False
2011-11-23,2011,November,23,Wednesday,N/A,False,False,False,False,False,False
2011-11-24,2011,November,24,Thursday,N/A,False,False,False,False,False,False
2011-11-25,2011,November,25,Friday,N/A,False,False,False,False,False,False
2011-11-26,2011,November,26,Saturday,N/A,True,False,True,False,False,True
2011-11-27,2011,November,27,Sunday,N/A,True,False,True,False,False,True
2011-11-28,2011,November,28,Monday,N/A,False,False,False,False,False,False
2011-11-29,2011,November,29,Tuesday,N/A,False,False,False,False,False,False
2011-11-30,2011,November,30,Wednesday,N/A,False,False,False,False,False,False
2011-12-01,2011,December,1,Thursday,N/A,False,False,False,False,False,False
2011-12-02,2011,December,2,Friday,N/A,False,False,False,False,False,False
2011-12-03,2011,December,3,Saturday,N/A,True,False,True,False,False,True
2011-12-04,2011,December,4,Sunday,N/A,True,False,True,False,False,True
2011-12-05,2011,December,5,Monday,N/A,False,False,False,False,False,False
2011-12-06,2011,December,6,Tuesday,N/A,False,False,False,False,False,False
2011-12-07,2011,December,7,Wednesday,N/A,False,False,False,False,False,False
2011-12-08,2011,December,8,Thursday,N/A,False,False,False,False,False,False
2011-12-09,2011,December,9,Friday,N/A,False,False,False,False,False,False
2011-12-10,2011,December,10,Saturday,Unduvap Full Moon Poya Day,True,True,True,False,True,True
2011-12-11,2011,December,11,Sunday,N/A,True,False,True,False,False,True
2011-12-12,2011,December,12,Monday,N/A,False,False,False,False,False,False
2011-12-13,2011,December,13,Tuesday,N/A,False,False,False,False,False,False
2011-12-14,2011,December,14,Wednesday,N/A,False,False,False,False,False,False
2011-12-15,2011,December,15,Thursday,N/A,False,False,False,False,False,False
2011-12-16,2011,December,16,Friday,N/A,False,False,False,False,False,False
2011-12-17,2011,December,17,Saturday,N/A,True,False,True,False,False,True
2011-12-18,2011,December,18,Sunday,N/A,True,False,True,False,False,True
2011-12-19,2011,December,19,Monday,N/A,False,False,False,False,False,False
2011-12-20,2011,December,20,Tuesday,N/A,False,False,False,False,False,False
2011-12-21,2011,December,21,Wednesday,N/A,False,False,False,False,False,False
2011-12-22,2011,December,22,Thursday,N/A,False,False,False,False,False,False
2011-12-23,2011,December,23,Friday,N/A,False,False,False,False,False,False
2011-12-24,2011,December,24,Saturday,N/A,True,False,True,False,False,True
2011-12-25,2011,December,25,Sunday,Christmas Day,True,True,True,True,False,True
2011-12-26,2011,December,26,Monday,Additional Bank Holiday,True,False,True,False,False,False
2011-12-27,2011,December,27,Tuesday,N/A,False,False,False,False,False,False
2011-12-28,2011,December,28,Wednesday,N/A,False,False,False,False,False,False
2011-12-29,2011,December,29,Thursday,N/A,False,False,False,False,False,False
2011-12-30,2011,December,30,Friday,N/A,False,False,False,False,False,False
2011-12-31,2011,December,31,Saturday,N/A,True,False,True,False,False,True
2012-01-01,2012,January,1,Sunday,N/A,True,False,True,False,False,True
2012-01-02,2012,January,2,Monday,N/A,False,False,False,False,False,False
2012-01-03,2012,January,3,Tuesday,N/A,False,False,False,False,False,False
2012-01-04,2012,January,4,Wednesday,N/A,False,False,False,False,False,False
2012-01-05,2012,January,5,Thursday,N/A,False,False,False,False,False,False
2012-01-06,2012,January,6,Friday,N/A,False,False,False,False,False,False
2012-01-07,2012,January,7,Saturday,N/A,True,False,True,False,False,True
2012-01-08,2012,January,8,Sunday,Duruthu Full Moon Poya Day,True,True,True,False,True,True
2012-01-09,2012,January,9,Monday,N/A,False,False,False,False,False,False
2012-01-10,2012,January,10,Tuesday,N/A,False,False,False,False,False,False
2012-01-11,2012,January,11,Wednesday,N/A,False,False,False,False,False,False
2012-01-12,2012,January,12,Thursday,N/A,False,False,False,False,False,False
2012-01-13,2012,January,13,Friday,N/A,False,False,False,False,False,False
2012-01-14,2012,January,14,Saturday,N/A,True,False,True,False,False,True
2012-01-15,2012,January,15,Sunday,Tamil Thai Pongal Day,True,True,True,True,False,True
2012-01-16,2012,January,16,Monday,Additional Bank Holiday,True,False,True,False,False,False
2012-01-17,2012,January,17,Tuesday,N/A,False,False,False,False,False,False
2012-01-18,2012,January,18,Wednesday,N/A,False,False,False,False,False,False
2012-01-19,2012,January,19,Thursday,N/A,False,False,False,False,False,False
2012-01-20,2012,January,20,Friday,N/A,False,False,False,False,False,False
2012-01-21,2012,January,21,Saturday,N/A,True,False,True,False,False,True
2012-01-22,2012,January,22,Sunday,N/A,True,False,True,False,False,True
2012-01-23,2012,January,23,Monday,N/A,False,False,False,False,False,False
2012-01-24,2012,January,24,Tuesday,N/A,False,False,False,False,False,False
2012-01-25,2012,January,25,Wednesday,N/A,False,False,False,False,False,False
2012-01-26,2012,January,26,Thursday,N/A,False,False,False,False,False,False
2012-01-27,2012,January,27,Friday,N/A,False,False,False,False,False,False
2012-01-28,2012,January,28,Saturday,N/A,True,False,True,False,False,True
2012-01-29,2012,January,29,Sunday,N/A,True,False,True,False,False,True
2012-01-30,2012,January,30,Monday,N/A,False,False,False,False,False,False
2012-01-31,2012,January,31,Tuesday,N/A,False,False,False,False,False,False
2012-02-01,2012,February,1,Wednesday,N/A,False,False,False,False,False,False
2012-02-02,2012,February,2,Thursday,N/A,False,False,False,False,False,False
2012-02-03,2012,February,3,Friday,N/A,False,False,False,False,False,False
2012-02-04,2012,February,4,Saturday,Independence Day,True,True,True,True,False,True
2012-02-05,2012,February,5,Sunday,N/A,True,False,True,False,False,True
2012-02-06,2012,February,6,Monday,N/A,False,False,False,False,False,False
2012-02-07,2012,February,7,Tuesday,Navam Full Moon Poya Day,True,True,True,False,True,False
2012-02-08,2012,February,8,Wednesday,N/A,False,False,False,False,False,False
2012-02-09,2012,February,9,Thursday,N/A,False,False,False,False,False,False
2012-02-10,2012,February,10,Friday,Additional Bank Holiday,True,False,True,False,False,False
2012-02-11,2012,February,11,Saturday,N/A,True,False,True,False,False,True
2012-02-12,2012,February,12,Sunday,N/A,True,False,True,False,False,True
2012-02-13,2012,February,13,Monday,N/A,False,False,False,False,False,False
2012-02-14,2012,February,14,Tuesday,N/A,False,False,False,False,False,False
2012-02-15,2012,February,15,Wednesday,N/A,False,False,False,False,False,False
2012-02-16,2012,February,16,Thursday,N/A,False,False,False,False,False,False
2012-02-17,2012,February,17,Friday,N/A,False,False,False,False,False,False
2012-02-18,2012,February,18,Saturday,N/A,True,False,True,False,False,True
2012-02-19,2012,February,19,Sunday,N/A,True,False,True,False,False,True
2012-02-20,2012,February,20,Monday,Maha Sivarathri Day,True,True,True,False,False,False
2012-02-21,2012,February,21,Tuesday,N/A,False,False,False,False,False,False
2012-02-22,2012,February,22,Wednesday,N/A,False,False,False,False,False,False
2012-02-23,2012,February,23,Thursday,N/A,False,False,False,False,False,False
2012-02-24,2012,February,24,Friday,N/A,False,False,False,False,False,False
2012-02-25,2012,February,25,Saturday,N/A,True,False,True,False,False,True
2012-02-26,2012,February,26,Sunday,N/A,True,False,True,False,False,True
2012-02-27,2012,February,27,Monday,N/A,False,False,False,False,False,False
2012-02-28,2012,February,28,Tuesday,N/A,False,False,False,False,False,False
2012-02-29,2012,February,29,Wednesday,N/A,False,False,False,False,False,False
2012-03-01,2012,March,1,Thursday,N/A,False,False,False,False,False,False
2012-03-02,2012,March,2,Friday,N/A,False,False,False,False,False,False
2012-03-03,2012,March,3,Saturday,N/A,True,False,True,False,False,True
2012-03-04,2012,March,4,Sunday,N/A,True,False,True,False,False,True
2012-03-05,2012,March,5,Monday,N/A,False,False,False,False,False,False
2012-03-06,2012,March,6,Tuesday,N/A,False,False,False,False,False,False
2012-03-07,2012,March,7,Wednesday,Medin Full Moon Poya Day,True,True,True,False,True,False
2012-03-08,2012,March,8,Thursday,N/A,False,False,False,False,False,False
2012-03-09,2012,March,9,Friday,N/A,False,False,False,False,False,False
2012-03-10,2012,March,10,Saturday,N/A,True,False,True,False,False,True
2012-03-11,2012,March,11,Sunday,N/A,True,False,True,False,False,True
2012-03-12,2012,March,12,Monday,N/A,False,False,False,False,False,False
2012-03-13,2012,March,13,Tuesday,N/A,False,False,False,False,False,False
2012-03-14,2012,March,14,Wednesday,N/A,False,False,False,False,False,False
2012-03-15,2012,March,15,Thursday,N/A,False,False,False,False,False,False
2012-03-16,2012,March,16,Friday,N/A,False,False,False,False,False,False
2012-03-17,2012,March,17,Saturday,N/A,True,False,True,False,False,True
2012-03-18,2012,March,18,Sunday,N/A,True,False,True,False,False,True
2012-03-19,2012,March,19,Monday,N/A,False,False,False,False,False,False
2012-03-20,2012,March,20,Tuesday,N/A,False,False,False,False,False,False
2012-03-21,2012,March,21,Wednesday,N/A,False,False,False,False,False,False
2012-03-22,2012,March,22,Thursday,N/A,False,False,False,False,False,False
2012-03-23,2012,March,23,Friday,N/A,False,False,False,False,False,False
2012-03-24,2012,March,24,Saturday,N/A,True,False,True,False,False,True
2012-03-25,2012,March,25,Sunday,N/A,True,False,True,False,False,True
2012-03-26,2012,March,26,Monday,N/A,False,False,False,False,False,False
2012-03-27,2012,March,27,Tuesday,N/A,False,False,False,False,False,False
2012-03-28,2012,March,28,Wednesday,N/A,False,False,False,False,False,False
2012-03-29,2012,March,29,Thursday,N/A,False,False,False,False,False,False
2012-03-30,2012,March,30,Friday,N/A,False,False,False,False,False,False
2012-03-31,2012,March,31,Saturday,N/A,True,False,True,False,False,True
2012-04-01,2012,April,1,Sunday,N/A,True,False,True,False,False,True
2012-04-02,2012,April,2,Monday,N/A,False,False,False,False,False,False
2012-04-03,2012,April,3,Tuesday,N/A,False,False,False,False,False,False
2012-04-04,2012,April,4,Wednesday,N/A,False,False,False,False,False,False
